<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZP;5;20190104;141500;157.7200000;157.7900000;157.6100000;157.6700000;57130
GAZP;5;20190104;142000;157.6900000;157.9900000;157.6900000;157.9800000;267120
GAZP;5;20190104;142500;157.9800000;158.1600000;157.8500000;157.9400000;304380
GAZP;5;20190104;143000;157.9400000;157.9400000;157.7700000;157.8500000;50390
GAZP;5;20190104;143500;157.8800000;157.9000000;157.8000000;157.8600000;34990
GAZP;5;20190104;144000;157.8600000;157.8700000;157.6600000;157.6600000;62630
GAZP;5;20190104;144500;157.6900000;157.8200000;157.6600000;157.8000000;41950
GAZP;5;20190104;145000;157.8300000;157.8400000;157.7100000;157.7100000;28940
GAZP;5;20190104;145500;157.7500000;157.7800000;157.7100000;157.7400000;5410
GAZP;5;20190104;150000;157.7200000;157.7900000;157.5700000;157.7000000;54880
GAZP;5;20190104;150500;157.7400000;157.7400000;157.6000000;157.6400000;27870
GAZP;5;20190104;151000;157.6300000;157.6300000;157.3900000;157.5300000;326590
GAZP;5;20190104;151500;157.5000000;157.5800000;157.0600000;157.2900000;237060
GAZP;5;20190104;152000;157.2600000;157.2700000;157.1100000;157.2300000;92990
GAZP;5;20190104;152500;157.2300000;157.5300000;157.2300000;157.4900000;65310
GAZP;5;20190104;153000;157.4600000;157.5800000;157.3200000;157.5700000;52270
GAZP;5;20190104;153500;157.5500000;157.5500000;157.2700000;157.2700000;147620
GAZP;5;20190104;154000;157.2700000;157.3700000;157.2100000;157.2300000;50220
GAZP;5;20190104;154500;157.2300000;157.4000000;157.1100000;157.4000000;240250
GAZP;5;20190104;155000;157.4000000;157.4000000;157.2800000;157.3200000;82510
GAZP;5;20190104;155500;157.3000000;157.3700000;157.2800000;157.3500000;13680
GAZP;5;20190104;160000;157.3200000;157.4000000;157.3100000;157.4000000;10450
GAZP;5;20190104;160500;157.4000000;157.4000000;157.3200000;157.3500000;27780
GAZP;5;20190104;161000;157.3300000;157.4500000;157.3200000;157.4100000;268200
GAZP;5;20190104;161500;157.3700000;157.4000000;157.3300000;157.3900000;24060
GAZP;5;20190104;162000;157.3700000;157.4900000;157.3300000;157.4000000;370840
GAZP;5;20190104;162500;157.4000000;157.4000000;157.3200000;157.3200000;54440
GAZP;5;20190104;163000;157.3600000;157.4000000;157.3200000;157.3200000;134440
GAZP;5;20190104;163500;157.3200000;157.4000000;156.9500000;157.0000000;307230
GAZP;5;20190104;164000;157.0000000;157.0900000;156.7900000;156.7900000;170750
GAZP;5;20190104;164500;156.7900000;157.1500000;156.7900000;157.1300000;146090
GAZP;5;20190104;165000;157.1600000;157.3300000;157.1300000;157.2200000;30650
GAZP;5;20190104;165500;157.2600000;157.3700000;157.2000000;157.2000000;57680
GAZP;5;20190104;170000;157.2000000;157.2900000;157.1900000;157.2300000;14150
GAZP;5;20190104;170500;157.2000000;157.2200000;156.9200000;156.9300000;196170
GAZP;5;20190104;171000;156.9300000;156.9900000;156.9100000;156.9900000;10530
GAZP;5;20190104;171500;156.9900000;157.0000000;156.8700000;157.0000000;92960
GAZP;5;20190104;172000;156.9900000;157.1900000;156.9900000;157.1100000;80290
GAZP;5;20190104;172500;157.1100000;157.2000000;157.1100000;157.2000000;50510
GAZP;5;20190104;173000;157.1600000;157.2000000;157.0600000;157.1100000;102190
GAZP;5;20190104;173500;157.1400000;157.3700000;157.1100000;157.2400000;179810
GAZP;5;20190104;174000;157.2400000;157.4000000;157.1800000;157.4000000;189370
GAZP;5;20190104;174500;157.3900000;157.4000000;157.2800000;157.3900000;95400
GAZP;5;20190104;175000;157.3900000;157.8000000;157.3700000;157.6300000;302330
GAZP;5;20190104;175500;157.6500000;157.8600000;157.5600000;157.8500000;108290
GAZP;5;20190104;180000;157.8500000;157.8600000;157.6500000;157.6500000;119440
GAZP;5;20190104;180500;157.6500000;157.9300000;157.6400000;157.9000000;130250
GAZP;5;20190104;181000;157.9000000;157.9300000;157.8000000;157.8900000;53560
GAZP;5;20190104;181500;157.8900000;157.9500000;157.8300000;157.8300000;66430
GAZP;5;20190104;182000;157.8100000;157.8800000;157.8000000;157.8700000;19250
GAZP;5;20190104;182500;157.8600000;157.8800000;157.6600000;157.7200000;180920
GAZP;5;20190104;183000;157.7900000;157.9600000;157.7200000;157.9500000;290270
GAZP;5;20190104;183500;157.9500000;158.3200000;157.9400000;158.3200000;426350
GAZP;5;20190104;184000;158.3300000;158.6000000;158.2800000;158.5400000;504230
GAZP;5;20190104;185000;159.1500000;159.1500000;159.1500000;159.1500000;1991230
GAZP;5;20190108;100500;158.6500000;158.9100000;158.2600000;158.8400000;547890
GAZP;5;20190108;101000;158.8300000;158.9400000;158.6700000;158.8000000;306390
GAZP;5;20190108;101500;158.7800000;158.8400000;158.6400000;158.6800000;91870
GAZP;5;20190108;102000;158.6800000;158.6900000;158.4200000;158.4700000;165500
GAZP;5;20190108;102500;158.4900000;158.8800000;158.4700000;158.6900000;315220
GAZP;5;20190108;103000;158.6400000;158.7700000;158.3900000;158.5500000;153710
GAZP;5;20190108;103500;158.5800000;158.6100000;158.4600000;158.5100000;62980
GAZP;5;20190108;104000;158.5300000;158.5900000;158.3600000;158.5900000;174980
GAZP;5;20190108;104500;158.5600000;158.6600000;158.5400000;158.6300000;71530
GAZP;5;20190108;105000;158.6300000;158.7400000;158.5900000;158.7100000;199410
GAZP;5;20190108;105500;158.7500000;158.8900000;158.6200000;158.7500000;246750
GAZP;5;20190108;110000;158.7500000;158.7800000;158.6300000;158.6300000;66740
GAZP;5;20190108;110500;158.6300000;158.7100000;158.4500000;158.6300000;485370
GAZP;5;20190108;111000;158.6500000;158.6500000;158.4000000;158.4900000;312190
GAZP;5;20190108;111500;158.4900000;158.5200000;157.8300000;157.9800000;693770
GAZP;5;20190108;112000;157.9800000;158.1000000;157.8000000;157.8600000;478470
GAZP;5;20190108;112500;157.9000000;158.3500000;157.8000000;158.3000000;318170
GAZP;5;20190108;113000;158.3500000;158.3500000;157.5000000;157.5200000;496330
GAZP;5;20190108;113500;157.5200000;157.9000000;157.3700000;157.8000000;270480
GAZP;5;20190108;114000;157.8000000;157.9400000;157.7500000;157.8600000;124310
GAZP;5;20190108;114500;157.8600000;157.8800000;157.6300000;157.7500000;77010
GAZP;5;20190108;115000;157.7300000;157.7300000;157.2600000;157.6400000;244740
GAZP;5;20190108;115500;157.6400000;157.6800000;157.3700000;157.4000000;128680
GAZP;5;20190108;120000;157.4000000;157.4500000;157.1400000;157.3200000;230570
GAZP;5;20190108;120500;157.3200000;157.5800000;157.2000000;157.4300000;129850
GAZP;5;20190108;121000;157.4400000;157.7000000;157.3000000;157.3100000;143230
GAZP;5;20190108;121500;157.3000000;157.4000000;157.1100000;157.2200000;185650
GAZP;5;20190108;122000;157.2100000;157.2700000;156.8600000;157.1100000;240500
GAZP;5;20190108;122500;157.1200000;157.2800000;156.9200000;157.0100000;141400
GAZP;5;20190108;123000;156.9900000;157.1500000;156.9200000;157.0200000;123010
GAZP;5;20190108;123500;157.0100000;157.1300000;156.7200000;156.8800000;149040
GAZP;5;20190108;124000;156.8600000;157.0000000;156.7800000;156.9900000;80090
GAZP;5;20190108;124500;156.9500000;157.0200000;156.7800000;156.9400000;80860
GAZP;5;20190108;125000;157.0000000;157.0000000;156.8600000;156.8900000;66070
GAZP;5;20190108;125500;156.8800000;156.9900000;156.7500000;156.8000000;63110
GAZP;5;20190108;130000;156.8100000;156.9000000;156.5600000;156.5700000;158150
GAZP;5;20190108;130500;156.6100000;156.8100000;156.5500000;156.6500000;150010
GAZP;5;20190108;131000;156.6000000;156.7100000;156.5500000;156.7100000;114290
GAZP;5;20190108;131500;156.7100000;156.8300000;156.6200000;156.7600000;56290
GAZP;5;20190108;132000;156.8200000;156.9400000;156.7800000;156.8500000;77010
GAZP;5;20190108;132500;156.8300000;156.9000000;156.7500000;156.8000000;133130
GAZP;5;20190108;133000;156.8400000;156.9600000;156.8000000;156.8400000;64640
GAZP;5;20190108;133500;156.8300000;156.9100000;156.7500000;156.8300000;68660
GAZP;5;20190108;134000;156.8500000;156.9600000;156.8100000;156.9400000;85980
GAZP;5;20190108;134500;156.9400000;157.0700000;156.9000000;157.0000000;102730
GAZP;5;20190108;135000;156.9600000;157.0700000;156.8300000;156.9300000;131550
GAZP;5;20190108;135500;156.9300000;157.0600000;156.8700000;156.9900000;61070
GAZP;5;20190108;140000;157.0000000;157.1400000;156.9100000;157.0300000;70790
GAZP;5;20190108;140500;156.9800000;157.0500000;156.9500000;157.0000000;20140
GAZP;5;20190108;141000;157.0000000;157.1300000;156.9700000;157.1100000;36890
GAZP;5;20190108;141500;157.0800000;157.2700000;157.0000000;157.2500000;121120
GAZP;5;20190108;142000;157.2200000;157.2600000;156.9100000;157.1100000;80880
GAZP;5;20190108;142500;157.1100000;157.2100000;156.9200000;157.2100000;71690
GAZP;5;20190108;143000;157.1800000;157.4000000;157.1200000;157.2700000;96960
GAZP;5;20190108;143500;157.3000000;157.3200000;157.1300000;157.2200000;92460
GAZP;5;20190108;144000;157.2000000;157.2400000;157.0700000;157.1500000;78210
GAZP;5;20190108;144500;157.1100000;157.1600000;157.0400000;157.0400000;48120
GAZP;5;20190108;145000;157.0400000;157.0900000;156.9500000;157.0200000;62940
GAZP;5;20190108;145500;157.0200000;157.1700000;156.9500000;157.0900000;94270
GAZP;5;20190108;150000;157.0800000;157.1500000;157.0100000;157.0200000;63930
GAZP;5;20190108;150500;157.0200000;157.1000000;156.9700000;157.0000000;69050
GAZP;5;20190108;151000;157.0100000;157.1600000;156.9600000;157.0200000;116760
GAZP;5;20190108;151500;157.0200000;157.0900000;157.0000000;157.0100000;28840
GAZP;5;20190108;152000;157.0100000;157.0500000;156.9600000;157.0300000;50350
GAZP;5;20190108;152500;157.0500000;157.1000000;156.9200000;156.9600000;73380
GAZP;5;20190108;153000;156.9200000;157.1000000;156.9200000;157.1000000;23350
GAZP;5;20190108;153500;157.0900000;157.0900000;156.9900000;157.0800000;54120
GAZP;5;20190108;154000;157.0500000;157.1000000;157.0500000;157.0800000;47020
GAZP;5;20190108;154500;157.0800000;157.1000000;157.0000000;157.0900000;79410
GAZP;5;20190108;155000;157.0900000;157.1000000;157.0300000;157.1000000;112680
GAZP;5;20190108;155500;157.0900000;157.3400000;157.0600000;157.3000000;142020
GAZP;5;20190108;160000;157.3000000;157.3200000;157.1500000;157.1700000;76100
GAZP;5;20190108;160500;157.1700000;157.1700000;157.0500000;157.1700000;65220
GAZP;5;20190108;161000;157.1300000;157.1700000;157.0500000;157.1600000;55330
GAZP;5;20190108;161500;157.1500000;157.1700000;157.1100000;157.1600000;51240
GAZP;5;20190108;162000;157.1800000;157.2700000;157.1500000;157.2100000;99440
GAZP;5;20190108;162500;157.2000000;157.5200000;157.1700000;157.3600000;213260
GAZP;5;20190108;163000;157.3800000;157.3800000;157.2900000;157.3500000;38640
GAZP;5;20190108;163500;157.3500000;157.3800000;157.1500000;157.1700000;79810
GAZP;5;20190108;164000;157.1600000;157.2800000;157.0600000;157.2400000;125660
GAZP;5;20190108;164500;157.1700000;157.3900000;157.1600000;157.3400000;124760
GAZP;5;20190108;165000;157.3400000;157.3400000;157.2300000;157.3000000;54610
GAZP;5;20190108;165500;157.2800000;157.3000000;157.1600000;157.1800000;58530
GAZP;5;20190108;170000;157.1700000;157.2000000;157.0700000;157.1300000;103310
GAZP;5;20190108;170500;157.0800000;157.2000000;157.0500000;157.1800000;137590
GAZP;5;20190108;171000;157.1300000;157.1600000;157.0600000;157.1600000;78350
GAZP;5;20190108;171500;157.1600000;157.2800000;157.1300000;157.1700000;193590
GAZP;5;20190108;172000;157.1700000;157.1700000;157.0800000;157.1300000;106650
GAZP;5;20190108;172500;157.1200000;157.1200000;157.0500000;157.0500000;73210
GAZP;5;20190108;173000;157.0500000;157.0700000;156.9700000;156.9700000;138490
GAZP;5;20190108;173500;157.0000000;157.3200000;156.9800000;157.3000000;143490
GAZP;5;20190108;174000;157.3000000;157.3900000;157.0700000;157.2300000;184970
GAZP;5;20190108;174500;157.2600000;157.3600000;157.2000000;157.2200000;190180
GAZP;5;20190108;175000;157.2300000;157.2600000;156.9500000;157.0500000;148660
GAZP;5;20190108;175500;157.0400000;157.2400000;156.9900000;157.0800000;180510
GAZP;5;20190108;180000;157.0800000;157.1100000;156.9000000;156.9700000;167730
GAZP;5;20190108;180500;156.9600000;157.2000000;156.9500000;157.1800000;150380
GAZP;5;20190108;181000;157.1800000;157.4500000;157.1300000;157.3700000;220890
GAZP;5;20190108;181500;157.3700000;157.6600000;157.3000000;157.4200000;382610
GAZP;5;20190108;182000;157.3600000;157.4700000;157.1800000;157.4500000;174570
GAZP;5;20190108;182500;157.4300000;157.6800000;157.4300000;157.5500000;244330
GAZP;5;20190108;183000;157.5700000;157.9400000;157.5500000;157.8900000;326100
GAZP;5;20190108;183500;157.9000000;158.0400000;157.8200000;157.9300000;273270
GAZP;5;20190108;184000;157.9300000;157.9800000;157.6200000;157.8000000;372650
GAZP;5;20190108;185000;158.2600000;158.2600000;158.2600000;158.2600000;1313620
GAZP;5;20190109;100500;158.8800000;159.0800000;158.4000000;158.7300000;326210
GAZP;5;20190109;101000;158.7300000;159.0000000;158.7000000;158.8800000;355380
GAZP;5;20190109;101500;158.9000000;159.0000000;158.6900000;158.7500000;210260
GAZP;5;20190109;102000;158.7900000;158.9800000;158.6900000;158.7300000;203930
GAZP;5;20190109;102500;158.7200000;158.9000000;158.7000000;158.8600000;70620
GAZP;5;20190109;103000;158.8600000;158.9400000;158.8300000;158.9000000;83800
GAZP;5;20190109;103500;158.9200000;158.9900000;158.7400000;158.8800000;102300
GAZP;5;20190109;104000;158.8800000;158.9900000;158.8200000;158.9200000;70250
GAZP;5;20190109;104500;158.9400000;158.9500000;158.8400000;158.9300000;51580
GAZP;5;20190109;105000;158.8800000;158.9800000;158.7200000;158.9400000;93480
GAZP;5;20190109;105500;158.9800000;159.5000000;158.9300000;159.4300000;391960
GAZP;5;20190109;110000;159.4300000;159.5000000;159.2400000;159.4300000;85060
GAZP;5;20190109;110500;159.4900000;159.4900000;159.1400000;159.1600000;80740
GAZP;5;20190109;111000;159.1600000;159.2000000;159.0300000;159.1000000;107390
GAZP;5;20190109;111500;159.1400000;159.2900000;159.0700000;159.1600000;82270
GAZP;5;20190109;112000;159.1900000;159.3100000;159.1300000;159.1700000;68870
GAZP;5;20190109;112500;159.1400000;159.2200000;159.1000000;159.1600000;79640
